0.22420603036880493,0.21263961493968964,0.4540928900241852,0.5038314461708069
0.182965487241745,0.19164936244487762,0.4174339473247528,0.6475095748901367
0.16181200742721558,0.17608438432216644,0.39044657349586487,0.7011494040489197
0.1511051505804062,0.19556482136249542,0.39324960112571716,0.6340996026992798
0.1441878378391266,0.19761201739311218,0.383604496717453,0.6321839094161987
0.13825944066047668,0.17373454570770264,0.35270726680755615,0.6896551847457886
0.13646213710308075,0.1816900223493576,0.3574824333190918,0.6877394914627075
0.13626179099082947,0.17274390161037445,0.3452279269695282,0.6954023241996765
0.14219503104686737,0.1740947812795639,0.34254592657089233,0.7011494040489197
0.13708649575710297,0.17099305987358093,0.34068042039871216,0.7049808502197266
0.13160552084445953,0.17796316742897034,0.34154173731803894,0.6973180174827576
0.1281321942806244,0.1786157488822937,0.33256423473358154,0.7088122367858887
0.1270255148410797,0.1734762042760849,0.32937365770339966,0.7068965435028076
0.12644118070602417,0.17260301113128662,0.32869482040405273,0.7126436829566956
0.1286028027534485,0.17295950651168823,0.326519638299942,0.7107279896736145
0.12886284291744232,0.17221584916114807,0.3274992108345032,0.7126436829566956
0.1313268095254898,0.17266181111335754,0.32733550667762756,0.7145593762397766
0.12368598580360413,0.18600955605506897,0.34229546785354614,0.6877394914627075
0.12777742743492126,0.17622727155685425,0.3234671950340271,0.7049808502197266
0.13049674034118652,0.18712814152240753,0.333794504404068,0.6896551847457886
0.1268104463815689,0.1763092577457428,0.3273232877254486,0.7126436829566956
0.12685972452163696,0.17308519780635834,0.32884374260902405,0.7183908224105835
0.12526065111160278,0.180315762758255,0.32764747738838196,0.7011494040489197
0.1242963969707489,0.20434625446796417,0.3557032644748688,0.6628352403640747
0.13081525266170502,0.1724911332130432,0.32799625396728516,0.7164750695228577
0.1249430775642395,0.17648738622665405,0.3256615698337555,0.7107279896736145
0.12506809830665588,0.1890122890472412,0.34657981991767883,0.6819923520088196
0.12287891656160355,0.18095745146274567,0.32492795586586,0.7222222089767456
0.12259948998689651,0.17754286527633667,0.3240581750869751,0.7183908224105835
0.12172146141529083,0.18060822784900665,0.33625248074531555,0.6992337107658386
0.12237649410963058,0.17440947890281677,0.3270912170410156,0.7203065156936646
0.11878474056720734,0.17768964171409607,0.3283892869949341,0.7068965435028076
0.12265337258577347,0.1762256920337677,0.32519596815109253,0.7049808502197266
0.12158147245645523,0.20441854000091553,0.3607161343097687,0.6494252681732178
0.11932914704084396,0.1773519217967987,0.3228514790534973,0.7088122367858887
0.11785784363746643,0.1789359599351883,0.32089319825172424,0.7222222089767456
0.11994893103837967,0.18235383927822113,0.3263906240463257,0.6954023241996765
0.12133651971817017,0.17636887729167938,0.3238336443901062,0.7183908224105835
0.11984413862228394,0.1780536025762558,0.32470741868019104,0.7183908224105835
0.11570552736520767,0.18006989359855652,0.32460060715675354,0.7126436829566956
